tc_id,date_added,owner_id,owner,web_link,indicator_type,last_modified,rating,confidence,description,summary,observations,last_observed,ip,legacy_link,tags,source,associatedGroups.data,indicator,attribute_date_added,attribute,attribute_last_modified,attribute_created_by,attribute_created_by_first,attribute_created_by_last,attribute_created_by_pseudonym,attr.createdBy.owner
5629499581020713,2025-12-17T16:32:08Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/5629499581020713,Address,2026-04-09T16:25:18Z,3.0,65.0,INC9337221,198.235.24.193,14111660,2026-04-09T00:00:00Z,198.235.24.193,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=198.235.24.193&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,198.235.24.193,2025-12-17T16:32:08Z,INC9337221,2025-12-17T16:32:08Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399487000239,2026-01-09T15:39:12Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399487000239,Address,2026-04-09T16:25:17Z,3.0,69.0,RITM0637479,198.235.24.87,13410717,2026-04-09T00:00:00Z,198.235.24.87,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=198.235.24.87&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,198.235.24.87,2026-01-09T15:39:12Z,RITM0637479,2026-01-09T15:39:12Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399460003068,2025-06-30T12:21:29Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399460003068,Address,2026-04-09T16:25:17Z,3.0,42.0,RITM0594014,64.62.156.22,3331479,2026-04-09T00:00:00Z,64.62.156.22,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=64.62.156.22&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,64.62.156.22,2025-06-30T12:21:29Z,RITM0594014,2025-06-30T12:21:29Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
5629499556005851,2025-06-30T12:21:19Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/5629499556005851,Address,2026-04-09T16:25:17Z,3.0,42.0,RITM0594014,64.62.156.33,3812336,2026-04-09T00:00:00Z,64.62.156.33,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=64.62.156.33&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,64.62.156.33,2025-06-30T12:21:19Z,RITM0594014,2025-06-30T12:21:19Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
5629499546480656,2025-06-02T18:39:01Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/5629499546480656,Address,2026-04-09T16:25:17Z,3.0,37.0,TASK0882701 / RITM0585661,192.227.183.134,3109723,2026-04-09T00:00:00Z,192.227.183.134,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=192.227.183.134&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,192.227.183.134,2025-06-02T18:39:01Z,TASK0882701 / RITM0585661,2025-06-02T18:39:01Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399469000594,2025-08-22T15:37:33Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399469000594,Address,2026-04-09T16:25:16Z,3.0,49.0,TASK0912427,65.49.1.109,3887433,2026-04-09T00:00:00Z,65.49.1.109,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=65.49.1.109&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 32811, 'name': 'suspicious', 'lastUsed': '2026-02-27T18:34:19Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}]",,,65.49.1.109,2025-08-22T15:37:33Z,TASK0912427,2025-08-22T15:37:33Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399465229538,2025-07-28T17:34:18Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399465229538,Address,2026-04-09T16:25:16Z,3.0,47.0,TASK0902923,65.49.1.166,2394446,2026-04-09T00:00:00Z,65.49.1.166,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=65.49.1.166&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,65.49.1.166,2025-07-28T17:34:18Z,TASK0902923,2025-07-28T17:34:18Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
5629499565000893,2025-08-22T15:37:35Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/5629499565000893,Address,2026-04-09T16:25:16Z,3.0,48.0,TASK0912427,64.62.156.196,3040231,2026-04-09T00:00:00Z,64.62.156.196,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=64.62.156.196&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 32811, 'name': 'suspicious', 'lastUsed': '2026-02-27T18:34:19Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}]",,,64.62.156.196,2025-08-22T15:37:36Z,TASK0912427,2025-08-22T15:37:36Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399467420990,2025-08-13T15:08:35Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399467420990,Address,2026-04-09T16:25:15Z,3.0,48.0,RITM0606742,65.49.1.37,4005875,2026-04-09T00:00:00Z,65.49.1.37,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=65.49.1.37&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,65.49.1.37,2025-08-13T15:08:36Z,RITM0606742,2025-08-13T15:08:36Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399466006284,2025-08-01T14:26:07Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399466006284,Address,2026-04-09T16:25:15Z,3.0,47.0,TASK0904857,65.49.1.217,2277073,2026-04-09T00:00:00Z,65.49.1.217,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=65.49.1.217&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,65.49.1.217,2025-08-01T14:26:07Z,TASK0904857,2025-08-01T14:26:07Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399459078594,2025-06-25T17:45:23Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399459078594,Address,2026-04-09T16:25:15Z,3.0,40.0,TASK0891295,193.163.125.151,6612831,2026-04-09T00:00:00Z,193.163.125.151,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=193.163.125.151&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,193.163.125.151,2025-06-25T17:45:23Z,TASK0891295,2025-06-25T17:45:23Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
5629499565000895,2025-08-22T15:37:37Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/5629499565000895,Address,2026-04-09T16:25:15Z,3.0,48.0,TASK0912427,64.62.156.183,2622646,2026-04-09T00:00:00Z,64.62.156.183,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=64.62.156.183&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 32811, 'name': 'suspicious', 'lastUsed': '2026-02-27T18:34:19Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}]",,,64.62.156.183,2025-08-22T15:37:37Z,TASK0912427,2025-08-22T15:37:37Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399467421005,2025-08-13T15:08:45Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399467421005,Address,2026-04-09T16:25:14Z,3.0,48.0,RITM0606742,65.49.1.83,4119920,2026-04-09T00:00:00Z,65.49.1.83,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=65.49.1.83&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,65.49.1.83,2025-08-13T15:08:45Z,RITM0606742,2025-08-13T15:08:45Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
6755399467420994,2025-08-13T15:08:37Z,9,HTOC Org,https://hvs.threatconnect.com/#/details/indicators/6755399467420994,Address,2026-04-09T16:25:14Z,3.0,48.0,RITM0606742,65.49.1.19,4219348,2026-04-09T00:00:00Z,65.49.1.19,https://hvs.threatconnect.com/auth/indicators/details/address.xhtml?address=65.49.1.19&owner=HTOC+Org,"[{'id': 2076981, 'name': 'SOAR Indicator PB', 'lastUsed': '2026-04-09T13:55:02Z'}, {'id': 2023876, 'name': 'VA OIT CSOC CTS Splunk', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 471298, 'name': 'DHA Splunk API', 'lastUsed': '2026-04-09T16:23:47Z'}, {'id': 35760, 'name': 'OS Splunk API', 'description': 'Observations reported by the HHS Ofice of the Secretary (OS) Splunk Instance.', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 35057, 'name': 'FDA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 30479, 'name': 'CMS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23769, 'name': 'VA CSOC CTS Splunk', 'lastUsed': '2025-11-13T07:08:13Z'}, {'id': 23667, 'name': 'HRSA Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23630, 'name': 'NIH Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23586, 'name': 'IHS Splunk API', 'lastUsed': '2026-04-09T16:25:04Z'}, {'id': 23577, 'name': 'HHS Splunk API', 'lastUsed': '2026-04-09T16:24:00Z'}, {'id': 23576, 'name': 'Observed', 'lastUsed': '2026-04-09T16:25:39Z'}, {'id': 23575, 'name': 'CDC Splunk API', 'lastUsed': '2026-04-09T16:14:42Z'}, {'id': 749, 'name': 'malicious', 'lastUsed': '2026-04-07T12:09:24Z'}]",,,65.49.1.19,2025-08-13T15:08:37Z,RITM0606742,2025-08-13T15:08:37Z,43204519559205009624,NIH,SOAR,APIUser7Lnh3,HTOC Org
